Timestamp,Electricity_Load,Temperature,Humidity,Day_of_Week,Time_of_Day,Holiday_Indicator,Previous_Load,Transportation_Data,Operational_Metrics,IoT_Sensor_Data,External_Factors,Day_Ahead_Demand,Real_Time_LMP,Regulation_Capacity,Day_Ahead_LMP,Day_Ahead_EC,Day_Ahead_CC,Day_Ahead_MLC,Real_Time_EC,Real_Time_CC,Real_Time_MLC,System_Load
5/29/2015,871,25,70,4,Morning,1,845,37,464,0.490449247,Regulatory,930,29.27676978,69,34.72797856,16.9724657,5.048562598,2.375342841,15.41294588,3.261735714,1.508740986,525
5/30/2015,618,5,51,5,Night,0,705,49,449,0.022252857,Economic,791,26.81389045,84,58.06713175,5.186973158,9.198749735,4.268351141,14.27446228,2.610643203,0.811566496,567
5/31/2015,550,15,59,6,Morning,0,717,27,445,0.870463689,Other,764,24.25398386,87,56.57080931,10.53392948,3.796556233,4.001857302,10.1693739,6.407953422,1.627135872,646
6/1/2015,891,23,63,0,Afternoon,0,965,13,403,0.202269161,Regulatory,928,40.77460163,73,59.5055664,10.28755038,9.562990727,2.694749253,10.96022355,4.986135469,2.321714656,677
6/2/2015,943,11,76,1,Afternoon,0,921,22,344,0.034038818,Economic,758,25.90866735,70,44.0774088,8.514432749,3.086936406,4.119883369,24.87178167,3.99029496,2.973669103,562
6/3/2015,517,19,59,2,Morning,0,676,13,243,0.986831762,Regulatory,556,31.57669613,53,50.97793233,7.77569638,7.478259989,1.403809852,11.99758362,6.903463024,2.908986968,743
6/4/2015,903,-6,20,3,Night,0,743,13,468,0.610541677,Other,935,33.62389924,84,38.44273465,16.40823056,3.910344118,3.763599833,17.37081425,1.441494649,2.248719887,660
6/5/2015,966,15,63,4,Afternoon,0,785,35,487,0.828389187,Economic,915,34.40803586,86,32.03758643,18.64162824,5.798743118,4.606522897,17.40987916,6.832894688,0.673040664,594
6/6/2015,972,-10,31,5,Morning,0,631,24,208,0.565367571,Other,587,28.42870786,60,33.43916248,7.04931823,6.631336939,3.554776557,10.05219135,3.786260751,0.833930244,626
6/7/2015,746,20,56,6,Morning,0,960,34,347,0.165910089,Regulatory,672,30.31547144,98,48.56033879,5.683234717,2.539693937,3.85043129,11.17978879,6.771793789,1.569942677,808
6/8/2015,564,-1,44,0,Night,0,764,20,113,0.252544953,Economic,934,35.36440433,85,51.11151063,17.94586411,8.997478189,4.102575279,13.46293703,3.444042242,2.893817369,970
6/9/2015,888,2,77,1,Afternoon,0,751,11,441,0.284719514,Regulatory,968,34.55963618,62,32.48601375,10.23049814,7.710324606,3.655433731,19.80481375,4.041007421,0.799628888,700
6/10/2015,835,6,23,2,Morning,1,848,46,335,0.462170347,Economic,772,41.92572238,50,56.36492223,5.62971515,5.687371501,1.95250906,12.13296031,3.57848763,0.565999611,751
6/11/2015,505,23,38,3,Afternoon,0,600,38,368,0.507559728,Regulatory,855,22.7814819,97,50.20195162,14.34353228,8.099380595,1.35865799,13.19025627,4.524086927,2.292942422,795
6/12/2015,835,-9,53,4,Afternoon,0,503,46,364,0.254998509,Economic,693,39.07510478,94,52.26317883,17.73321566,9.40603779,1.756514289,24.8254026,2.477150119,1.645203602,745
6/13/2015,794,29,32,5,Evening,0,908,24,110,0.890688832,Regulatory,965,32.56683377,91,50.1115795,14.72530114,4.899315619,3.148736701,23.38005653,6.683463066,0.91576593,946
6/14/2015,565,-2,63,6,Afternoon,0,986,49,144,0.697271867,Regulatory,907,28.32370661,74,52.8857216,13.36456378,5.61361407,3.325047684,13.29987159,1.055719661,1.716626044,770
6/15/2015,567,11,47,0,Evening,0,877,22,415,0.930886974,Other,861,47.11895858,58,51.58472735,10.71345493,5.823161905,4.913411771,15.5818838,4.173515609,0.829159679,736
6/16/2015,866,24,51,1,Morning,0,520,28,429,0.435365626,Regulatory,537,28.65829801,85,55.1000399,11.05190933,7.026366344,4.722048676,16.4583858,5.528666032,1.808179723,788
6/17/2015,509,-6,52,2,Night,0,720,41,306,0.74939689,Economic,605,28.30160767,82,43.20757475,11.83199053,6.395883874,1.480139426,19.12892424,4.264919478,2.72032102,913
6/18/2015,702,2,25,3,Night,0,987,47,420,0.734923944,Other,790,31.88955678,54,39.05004227,19.7243896,2.546289846,3.232612279,11.12776568,5.695942042,1.318452473,920
6/19/2015,920,10,58,4,Afternoon,0,522,29,172,0.500311499,Other,702,48.66879142,77,59.0284013,16.61933028,2.828836246,3.905893232,13.15422239,1.23334502,1.856038258,877
6/20/2015,930,-4,50,5,Afternoon,0,546,24,204,0.203443406,Economic,711,31.62804972,59,50.69606103,12.33738349,3.187582113,2.270836869,20.04682017,2.130484313,1.131239511,790
6/21/2015,830,31,74,6,Evening,0,588,22,142,0.341114955,Regulatory,888,37.12634676,73,42.34933698,14.98119473,3.538682932,2.017868859,12.11008373,5.916318341,1.691253656,701
6/22/2015,674,-8,78,0,Morning,0,907,15,467,0.201157522,Other,685,25.8235387,88,55.35005711,16.06775488,8.969677456,3.699870785,15.21508944,4.786452948,2.782179699,615
6/23/2015,690,17,79,1,Afternoon,0,515,47,348,0.521517834,Regulatory,957,35.99938182,50,41.0900427,10.35045443,8.862516781,2.533300932,14.72457213,3.467175625,2.454242543,610
6/24/2015,648,10,78,2,Night,0,696,48,313,0.070818353,Economic,836,47.9163407,74,39.88719819,19.66615247,2.815368,2.124842779,18.62695464,7.716866871,2.891143254,711
6/25/2015,726,12,28,3,Evening,0,619,47,380,0.178155577,Regulatory,657,27.64438159,94,40.87570771,7.852495233,8.666643368,2.424132313,23.48142821,4.339311868,0.985859484,522
6/26/2015,546,13,68,4,Evening,0,794,43,346,0.490067505,Regulatory,668,34.96088224,70,48.95654912,16.60639435,5.564987241,3.442795977,19.93246025,4.984527361,1.341398336,649
6/27/2015,592,28,75,5,Afternoon,0,651,39,403,0.309154215,Regulatory,835,29.03356999,72,57.35397301,9.393409627,6.451278854,4.262771625,12.2045169,5.685946265,2.551830524,631
6/28/2015,856,9,72,6,Evening,0,952,11,385,0.202548974,Regulatory,766,45.37141179,74,41.55073295,13.47824213,6.311997939,1.197156874,15.07570148,2.505125035,2.111087617,581
6/29/2015,925,-7,62,0,Afternoon,0,777,33,462,0.316256372,Regulatory,855,35.77413152,56,46.9854521,19.90855724,8.439262011,4.416311652,21.63283822,7.806036768,2.893958876,561
6/30/2015,641,2,55,1,Night,0,846,42,445,0.448247534,Regulatory,509,41.91208376,69,38.59952824,13.41499709,2.292424478,4.121295383,14.36678042,5.84643295,1.953806526,741
7/1/2015,566,-10,49,2,Evening,0,826,39,177,0.643015931,Regulatory,543,21.42880046,75,52.94137366,9.166092473,7.037907381,2.853182149,21.54005646,4.126079065,2.060995758,519
7/2/2015,964,5,79,3,Evening,0,879,30,193,0.173978973,Other,828,38.83167921,66,54.31022344,12.48701099,5.976482499,3.750087469,16.41467893,2.288702047,2.267571639,885
7/3/2015,618,16,39,4,Night,0,684,33,440,0.624188779,Economic,679,39.68556686,50,33.60776211,14.51347505,5.865926178,1.4315659,18.40178385,4.860210223,2.543979147,642
7/4/2015,527,4,43,5,Afternoon,0,592,46,260,0.886602951,Regulatory,515,45.30478269,71,44.89599821,6.378263519,2.986250281,3.72843045,20.12493902,4.513926129,1.828935841,553
7/5/2015,611,24,49,6,Afternoon,0,666,24,303,0.507497404,Other,537,37.20176149,69,56.82730256,14.77644821,6.116514388,4.358221457,14.37199388,6.823466703,1.3688762,809
7/6/2015,577,-3,77,0,Evening,0,514,35,166,0.509174999,Regulatory,514,38.43740395,68,33.08340298,19.83515698,7.3237309,2.424398332,12.49875757,4.283414927,2.957785306,941
7/7/2015,887,16,60,1,Afternoon,0,501,24,385,0.067798374,Regulatory,508,29.18509858,52,53.0330038,5.226109916,2.374010418,3.470657359,16.41575412,3.68388854,1.570709015,923
7/8/2015,821,18,30,2,Afternoon,0,940,27,215,0.828720005,Other,577,45.65714859,76,54.63551332,10.81571006,3.168724798,2.29632442,13.36342957,4.229562705,1.034174891,882
7/9/2015,880,2,29,3,Morning,0,534,35,158,0.20750714,Economic,891,37.84071699,95,31.54342084,14.26519805,7.98261803,4.480298769,12.40945962,2.376048234,1.157663994,798
7/10/2015,513,28,70,4,Afternoon,0,524,32,408,0.157464178,Regulatory,870,27.14051001,58,44.43998204,19.74694809,7.049184007,4.920361882,11.44287657,6.282496171,0.84569933,776
7/11/2015,662,4,37,5,Evening,1,608,49,488,0.992426568,Other,560,46.23106346,59,34.51896851,14.74649619,5.962855664,3.42279203,21.70102392,3.640364102,0.848301706,540
7/12/2015,890,7,24,6,Morning,0,995,23,405,0.655649189,Other,943,48.726036,98,37.59871325,5.014062599,5.668379218,2.544066621,17.35326129,7.108678918,1.025418537,872
7/13/2015,877,16,67,0,Afternoon,0,687,33,400,0.67532926,Regulatory,742,26.77292437,84,37.05688129,15.47353339,3.119825325,1.138911897,15.24843387,5.119124385,2.765745626,717
7/14/2015,695,33,77,1,Night,0,985,11,492,0.607106981,Economic,717,34.85439673,57,53.29236056,11.0418217,7.823199385,3.802974979,10.88950288,5.48472289,0.902138396,750
7/15/2015,546,24,79,2,Morning,0,701,28,410,0.593204011,Regulatory,636,41.92312878,75,55.73198067,14.0379492,7.286067239,4.514158674,15.10347107,5.170592351,2.024265441,799
7/16/2015,925,28,34,3,Afternoon,0,798,21,256,0.916549035,Economic,868,23.13157715,73,49.48655022,10.61670733,4.946336475,3.340954652,24.18301141,2.302131502,0.890457399,549
7/17/2015,689,-1,29,4,Afternoon,0,652,36,176,0.553586884,Other,925,35.06210838,73,40.37339349,5.561917019,6.557735679,2.052620263,19.37362312,7.06489981,1.187463888,887
7/18/2015,955,-6,20,5,Night,0,584,28,119,0.314206551,Regulatory,756,24.92355815,79,38.4737013,16.66217741,6.437618675,2.705917262,10.49376521,1.369976522,0.767359774,850
7/19/2015,613,34,43,6,Morning,0,898,31,264,0.036619304,Economic,964,47.7982551,82,54.18463494,17.7299898,8.410056037,3.01533914,16.90454415,3.98387031,1.956565743,824
7/20/2015,882,31,76,0,Morning,0,596,17,173,0.900802862,Economic,520,48.86860343,66,48.64908744,7.881465045,5.202657994,2.214878319,20.79208097,7.16238547,2.952347172,760
7/21/2015,586,12,57,1,Evening,0,991,22,249,0.998791038,Other,603,44.94694194,93,39.09057718,17.33663464,6.345115784,1.727000274,19.7068598,5.596820993,2.43650203,854
7/22/2015,607,30,73,2,Morning,0,877,19,282,0.701841468,Other,596,44.5429782,58,38.87422959,19.01981288,8.434462266,1.527001981,24.41220571,4.167304971,1.429051048,619
7/23/2015,955,0,67,3,Morning,1,766,29,337,0.575606018,Economic,716,22.58718942,57,47.29976134,5.165578036,9.816446192,3.056785829,16.55473599,7.094188778,0.787512072,877
7/24/2015,538,34,30,4,Night,0,566,28,407,0.53314174,Economic,752,45.82441333,87,46.07668694,16.01549664,3.452911475,3.523533904,14.05736496,6.604800217,1.679310142,502
7/25/2015,923,10,35,5,Evening,0,975,30,309,0.349145634,Regulatory,709,25.560971,83,54.62031899,19.68215147,6.999555694,2.847325397,18.51212545,4.735605944,1.246534959,569
7/26/2015,675,10,34,6,Night,0,972,16,203,0.407311012,Regulatory,607,37.95675322,68,33.16656646,7.766909158,9.574910401,2.031609092,14.77741479,2.31511273,2.855460716,961
7/27/2015,753,32,46,0,Evening,0,850,17,201,0.881211842,Other,838,33.280509,80,34.77155083,10.55494681,3.728679707,2.72925076,14.52386213,4.564010597,1.510267453,752
7/28/2015,971,23,56,1,Morning,0,771,35,225,0.703884331,Economic,583,22.09844909,55,33.20026157,15.93641316,9.922117696,1.304263907,11.83820054,2.835978526,2.43002095,987
7/29/2015,917,-6,24,2,Morning,0,519,34,353,0.413593656,Economic,790,42.64372013,78,38.79742351,16.93344967,3.840803649,1.558932525,10.74667603,3.735979499,1.342361107,670
7/30/2015,637,-7,24,3,Afternoon,0,741,25,420,0.897982635,Economic,628,39.44032137,70,52.61918398,19.65600217,6.189262796,3.004689917,24.1412172,4.790902746,1.786268814,642
7/31/2015,931,28,28,4,Afternoon,0,840,38,483,0.916189933,Regulatory,572,28.06185406,62,48.16787848,12.77889985,4.88533279,3.547087087,14.11938369,4.083794273,0.669219801,555
8/1/2015,594,5,35,5,Morning,0,833,19,422,0.758233521,Economic,594,39.67842943,72,54.75454353,6.702112578,6.639244155,2.528736502,14.43456503,6.591912791,0.671702913,630
8/2/2015,710,-2,20,6,Night,0,975,33,495,0.291926102,Other,829,34.18303011,64,47.55614031,12.51442303,5.752068259,1.957479743,18.55142798,2.884144231,2.89122412,510
8/3/2015,730,14,28,0,Evening,0,683,16,104,0.819133311,Economic,648,22.74766974,87,59.47861532,5.381232975,7.043325055,2.995503383,15.8937277,3.325108651,2.714151008,816
8/4/2015,549,4,20,1,Evening,0,583,30,218,0.598155031,Economic,928,35.28106031,57,35.0255186,18.83770241,2.668235291,3.543815031,12.65240096,6.407481288,1.348168317,521
8/5/2015,817,-6,53,2,Night,0,817,24,491,0.138319226,Regulatory,814,31.95095047,71,59.97453076,17.51649659,5.946502012,4.927350309,24.38501701,6.941782572,2.295563886,738
8/6/2015,563,22,33,3,Night,0,945,33,473,0.38091893,Regulatory,991,43.02888003,66,56.18087701,19.61870974,4.029466625,2.829476463,20.61625894,7.636711352,1.907702248,801
8/7/2015,925,15,73,4,Evening,0,750,30,232,0.575303928,Other,716,33.95082617,65,54.33029677,16.2922633,6.084305918,3.011985374,24.3892548,2.362533098,2.884193479,799
8/8/2015,557,-7,41,5,Morning,0,547,28,423,0.548504171,Economic,558,40.33967629,58,32.73652064,15.46995301,6.025042052,3.838471481,19.29071979,2.462465778,2.904589018,914
8/9/2015,587,21,69,6,Morning,0,919,25,147,0.797260851,Other,845,25.63350828,60,52.49161023,14.94991047,3.885168652,1.941126418,17.99623732,2.963323801,0.685575003,891
8/10/2015,526,-1,77,0,Evening,0,562,34,155,0.247634377,Regulatory,923,44.0305951,59,41.69110019,19.01941318,9.864419535,4.874526184,12.42628767,6.939029246,1.72328121,612
8/11/2015,884,10,68,1,Night,0,590,46,102,0.542567093,Regulatory,740,39.65318622,93,38.77311206,12.23233028,9.368123311,3.864666198,11.88836096,5.23484504,1.103374578,509
8/12/2015,804,4,60,2,Evening,0,657,24,339,0.967248142,Economic,967,49.85548247,96,36.82597189,8.935980778,7.617005952,3.753663216,15.99368403,1.483708618,2.313938325,855
8/13/2015,789,-1,54,3,Morning,0,617,32,332,0.5388538,Other,992,39.90573145,63,36.34894445,7.522938149,9.067356665,1.938740047,24.78565478,5.791980764,1.441079086,631
8/14/2015,663,28,26,4,Night,0,629,42,485,0.612692179,Regulatory,759,35.90464017,74,36.18511134,6.678553721,7.495969809,1.710054785,22.66463249,5.652453497,1.446366467,889
8/15/2015,863,-1,60,5,Morning,0,899,41,419,0.826054136,Regulatory,979,43.95220867,82,32.67708718,5.652233394,8.566377622,3.382638299,11.50002617,5.167860955,1.849484096,692
8/16/2015,864,3,63,6,Afternoon,0,795,36,201,0.368163367,Regulatory,775,46.31277941,77,36.48046953,13.85766105,5.450566535,3.214486763,20.08075072,7.978882551,0.832848836,559
8/17/2015,516,11,26,0,Evening,0,701,18,160,0.60754275,Other,571,36.64728739,86,45.49967196,18.21795028,8.490196199,1.679254601,17.55907457,1.90102943,2.800710706,806
8/18/2015,991,-1,74,1,Evening,0,782,40,115,0.457908121,Economic,994,29.60956534,88,40.56104669,16.28941389,7.269243895,2.073786412,20.45128439,1.823794186,2.452833081,694
8/19/2015,597,16,36,2,Evening,0,873,38,188,0.532191879,Economic,931,45.31963611,98,30.09093414,7.361460953,9.138983426,4.682841712,10.72180356,5.118118299,1.287400518,596
8/20/2015,913,0,65,3,Morning,0,743,32,499,0.129932137,Other,769,34.39929775,79,45.7715136,5.326014583,2.455121282,3.859753654,21.06568601,7.707636823,2.259185642,875
8/21/2015,602,4,37,4,Night,0,825,24,349,0.256043867,Regulatory,794,48.07180207,56,52.94278428,14.86545486,3.785088659,4.746606289,21.10613271,6.314126449,1.907481852,851
8/22/2015,505,16,39,5,Night,0,656,16,453,0.894751724,Economic,611,22.33986486,75,35.98617111,14.98113263,4.888113906,2.181524033,20.65155777,5.580832816,2.435728079,696
8/23/2015,598,-5,44,6,Morning,0,589,17,221,0.100024085,Regulatory,883,43.91069233,94,35.32276132,19.25772763,2.488720287,1.739700208,16.1851887,4.639693751,1.163316385,504
8/24/2015,902,10,57,0,Evening,0,664,26,355,8.74E-05,Economic,796,40.00072415,76,55.488883,5.697998186,2.876924733,3.950761593,16.24580178,3.880060074,2.509729086,525
8/25/2015,830,-6,33,1,Night,0,892,49,169,0.725515377,Other,844,37.99301309,53,42.66459389,11.42119898,8.194277649,1.476549622,21.73756088,2.617899289,2.161340064,564
8/26/2015,801,31,45,2,Night,0,669,36,337,0.201929573,Regulatory,510,27.00727612,98,41.9238515,6.858787416,8.252952346,3.209431563,18.05459123,4.84162463,1.326122356,555
8/27/2015,600,-7,38,3,Night,0,918,27,202,0.524986944,Economic,618,36.67139736,90,57.78230358,18.93856781,2.968739137,4.824261032,12.86690912,6.945865491,2.920293119,845
8/28/2015,996,12,65,4,Night,0,715,20,488,0.588247614,Economic,565,43.00988528,51,49.93448527,18.91890237,9.826300029,4.953351285,24.58953354,3.405624063,0.875905082,822
8/29/2015,803,2,64,5,Night,0,869,33,409,0.957566239,Economic,899,39.01060051,86,52.23376564,12.41539146,9.313692323,3.78267725,15.81717453,7.470196863,2.205759939,573
8/30/2015,580,24,79,6,Night,0,859,22,102,0.049434995,Regulatory,817,24.94651214,53,53.86328213,9.611050384,7.283665328,4.960198715,11.86162932,3.700374738,0.856471745,947
8/31/2015,987,11,45,0,Morning,0,785,48,486,0.392639606,Other,510,37.32181186,87,32.21026651,17.58097562,9.413680139,3.707583564,21.40900872,4.130463381,1.247001929,845
9/1/2015,539,16,73,1,Night,0,968,24,290,0.09014844,Economic,641,35.74132082,81,55.85092726,11.57930604,2.916337204,3.192856555,18.19662872,4.239344654,2.489393902,662
9/2/2015,942,15,54,2,Morning,0,514,49,497,0.994162784,Other,911,46.833549,80,38.48935109,8.54005656,3.895697064,3.19571915,16.17262908,2.157619251,1.397382459,847
9/3/2015,555,8,21,3,Evening,0,511,43,246,0.389027381,Regulatory,656,41.95457004,57,38.16579177,13.2934246,8.160301682,2.374462563,21.00273282,3.058487596,1.661277003,976
9/4/2015,896,-2,74,4,Afternoon,0,814,31,484,0.724689364,Regulatory,594,25.14264315,74,59.51982398,18.97036419,3.040162715,2.192645489,11.181148,3.248032425,1.971641189,957
9/5/2015,954,22,25,5,Night,0,865,28,177,0.490166083,Economic,567,43.85711265,65,58.78650731,16.29360062,2.786998949,3.841634999,10.03387795,1.479390808,1.670575292,659
9/6/2015,896,22,58,6,Morning,0,703,49,256,0.883076166,Regulatory,640,38.33936456,63,37.70903464,16.66273139,2.569014194,2.866125329,11.46621658,1.579256079,2.355276463,675
9/7/2015,515,-4,62,0,Evening,0,616,33,147,0.381202642,Other,671,26.5716935,91,43.39459294,11.70796708,6.077286166,4.589504261,20.69712,3.210695409,0.833888996,633
9/8/2015,677,-4,52,1,Evening,0,679,49,354,0.315617252,Economic,819,29.25991534,56,48.3322713,5.315351234,6.84815806,2.280496443,10.08712485,1.76079115,1.808677705,650
9/9/2015,920,29,39,2,Morning,0,628,23,420,0.052291483,Regulatory,955,29.37875834,63,38.42465815,14.15026358,5.965759504,1.41559608,22.00437495,5.422674576,2.334064226,556
9/10/2015,993,31,21,3,Night,0,704,22,461,0.282486967,Other,920,25.4272079,60,45.95094955,18.46383866,6.767556238,3.635958479,21.45676649,6.550660741,0.701805361,506
9/11/2015,711,31,75,4,Evening,0,959,36,382,0.724487398,Other,764,38.89321304,72,34.64452545,14.7770898,9.379017824,3.515256934,17.85631543,2.649895794,2.392910549,687
9/12/2015,827,-4,55,5,Morning,0,707,44,338,0.675235739,Regulatory,763,45.54327239,57,58.99287804,14.33188078,3.760961853,2.073128685,18.8959363,5.822688869,2.223077567,984
9/13/2015,851,-1,68,6,Evening,0,637,33,446,0.817527613,Other,950,43.7037976,61,58.29303317,13.50390072,5.50669117,2.593093757,22.5094999,6.008309558,0.552804062,709
9/14/2015,837,7,63,0,Morning,0,709,30,257,0.203867157,Other,574,41.96374684,94,41.32923774,14.25164071,4.773074346,2.981497586,11.75575637,4.301016147,2.53165613,777
9/15/2015,559,15,49,1,Night,0,783,42,318,0.281951751,Regulatory,526,33.01365427,79,51.63555559,10.84782563,7.233800311,3.711345168,22.89111925,2.121238982,1.922211364,793
9/16/2015,800,1,24,2,Evening,0,535,10,113,0.55052298,Regulatory,602,39.75436695,63,43.16814706,14.59443816,4.481633745,2.032069845,21.09262954,5.412479808,0.651510224,953
9/17/2015,667,-8,53,3,Night,0,863,14,462,0.580778576,Economic,619,26.44967515,57,59.70860982,14.9337782,3.93984117,3.578826232,17.01234473,5.553134528,2.860258935,787
9/18/2015,776,1,44,4,Night,0,991,10,188,0.382456227,Other,953,29.10436745,51,44.95807813,9.522310169,5.219899213,1.471585248,20.58704756,3.773525745,0.663173254,541
9/19/2015,597,11,41,5,Morning,0,956,17,155,0.366354087,Other,519,40.28882418,99,46.4880473,9.830605032,3.948416755,2.059210712,17.6414626,1.110197519,1.746101927,594
9/20/2015,649,16,63,6,Morning,0,522,33,424,0.613734859,Economic,763,27.22068536,93,44.03002288,19.67937393,5.3376393,1.15494102,20.96969307,5.605542503,1.096813996,872
